idImagen,clase,rutaNpy,rutaRaw,alto,ancho,tipoDato,cantidadElementos,tiempoSegundos,estado,error
3164,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3164.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3164_raw.bin",128,128,float32,16384,0.11084786299761618,ok,
3165,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3165.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3165_raw.bin",128,128,float32,16384,0.11104383200290613,ok,
3166,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3166.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3166_raw.bin",128,128,float32,16384,0.11106938499870012,ok,
3167,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3167.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3167_raw.bin",128,128,float32,16384,0.11121200500201667,ok,
3168,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3168.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3168_raw.bin",128,128,float32,16384,0.11121494100007112,ok,
3169,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3169.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3169_raw.bin",128,128,float32,16384,0.11097807899932377,ok,
3170,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3170.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3170_raw.bin",128,128,float32,16384,0.11945597899830318,ok,
3171,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3171.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3171_raw.bin",128,128,float32,16384,0.11089343200001167,ok,
3172,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3172.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3172_raw.bin",128,128,float32,16384,0.11162013699868112,ok,
3173,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3173.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3173_raw.bin",128,128,float32,16384,0.11144005599999218,ok,
3174,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3174.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3174_raw.bin",128,128,float32,16384,0.11105116100225132,ok,
3175,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3175.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3175_raw.bin",128,128,float32,16384,0.11167496699999901,ok,
3176,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3176.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3176_raw.bin",128,128,float32,16384,0.11097834400061402,ok,
3177,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3177.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3177_raw.bin",128,128,float32,16384,0.11136350200104062,ok,
3178,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3178.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3178_raw.bin",128,128,float32,16384,0.11122482200153172,ok,
3179,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3179.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3179_raw.bin",128,128,float32,16384,0.11090191199764377,ok,
3180,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3180.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3180_raw.bin",128,128,float32,16384,0.11174650300017674,ok,
3181,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3181.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3181_raw.bin",128,128,float32,16384,0.1111102260001644,ok,
3182,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3182.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3182_raw.bin",128,128,float32,16384,0.111319146999449,ok,
3183,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3183.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3183_raw.bin",128,128,float32,16384,0.11129484000048251,ok,
3184,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3184.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3184_raw.bin",128,128,float32,16384,0.11148299400156247,ok,
3185,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3185.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3185_raw.bin",128,128,float32,16384,0.11150226999961887,ok,
3186,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3186.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3186_raw.bin",128,128,float32,16384,0.11141252599918516,ok,
3187,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3187.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3187_raw.bin",128,128,float32,16384,0.111497182999301,ok,
3188,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3188.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3188_raw.bin",128,128,float32,16384,0.1114171039989742,ok,
3189,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3189.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3189_raw.bin",128,128,float32,16384,0.11910880999857909,ok,
3190,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3190.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3190_raw.bin",128,128,float32,16384,0.1114703940002073,ok,
3191,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3191.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3191_raw.bin",128,128,float32,16384,0.11212399500072934,ok,
3192,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3192.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3192_raw.bin",128,128,float32,16384,0.11012412299896823,ok,
3193,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3193.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3193_raw.bin",128,128,float32,16384,0.11115018800046528,ok,
3194,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3194.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3194_raw.bin",128,128,float32,16384,0.11137982200307306,ok,
3195,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3195.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3195_raw.bin",128,128,float32,16384,0.11117821500010905,ok,
3196,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3196.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3196_raw.bin",128,128,float32,16384,0.11102166400087299,ok,
3197,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3197.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3197_raw.bin",128,128,float32,16384,0.1109882769997057,ok,
3198,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3198.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3198_raw.bin",128,128,float32,16384,0.11137491399858845,ok,
3199,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3199.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3199_raw.bin",128,128,float32,16384,0.11116121200029738,ok,
3200,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3200.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3200_raw.bin",128,128,float32,16384,0.11115045699989423,ok,
3201,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3201.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3201_raw.bin",128,128,float32,16384,0.11135420199934742,ok,
3202,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3202.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3202_raw.bin",128,128,float32,16384,0.11107603900018148,ok,
3203,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3203.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3203_raw.bin",128,128,float32,16384,0.11131095200107666,ok,
3204,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3204.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3204_raw.bin",128,128,float32,16384,0.11133529799917596,ok,
3205,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3205.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3205_raw.bin",128,128,float32,16384,0.11122022600102355,ok,
3206,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3206.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3206_raw.bin",128,128,float32,16384,0.11133377700025449,ok,
3207,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3207.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3207_raw.bin",128,128,float32,16384,0.11139923999871826,ok,
3208,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3208.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3208_raw.bin",128,128,float32,16384,0.1113548119974439,ok,
3209,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3209.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3209_raw.bin",128,128,float32,16384,0.11121364900100161,ok,
3210,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3210.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3210_raw.bin",128,128,float32,16384,0.11119251700074528,ok,
3211,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3211.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3211_raw.bin",128,128,float32,16384,0.1113166370014369,ok,
3212,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3212.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3212_raw.bin",128,128,float32,16384,0.11107010100022308,ok,
3213,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3213.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3213_raw.bin",128,128,float32,16384,0.11135130999900866,ok,
3214,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3214.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3214_raw.bin",128,128,float32,16384,0.1111810330003209,ok,
3215,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3215.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3215_raw.bin",128,128,float32,16384,0.11084817700248095,ok,
3216,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3216.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3216_raw.bin",128,128,float32,16384,0.11148797599889804,ok,
3217,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3217.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3217_raw.bin",128,128,float32,16384,0.11171893400023691,ok,
3218,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3218.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3218_raw.bin",128,128,float32,16384,0.11127274700265843,ok,
3219,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3219.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3219_raw.bin",128,128,float32,16384,0.1114569900018978,ok,
3220,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3220.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3220_raw.bin",128,128,float32,16384,0.11117951499909395,ok,
3221,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3221.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3221_raw.bin",128,128,float32,16384,0.11203176699928008,ok,
3222,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3222.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3222_raw.bin",128,128,float32,16384,0.11107500800062553,ok,
3223,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3223.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3223_raw.bin",128,128,float32,16384,0.1103910249985347,ok,
3224,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3224.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3224_raw.bin",128,128,float32,16384,0.11129618300037691,ok,
3225,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3225.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3225_raw.bin",128,128,float32,16384,0.11131353400196531,ok,
3226,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3226.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3226_raw.bin",128,128,float32,16384,0.11130255899843178,ok,
3227,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3227.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3227_raw.bin",128,128,float32,16384,0.11235516400120105,ok,
3228,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3228.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3228_raw.bin",128,128,float32,16384,0.11032498499844223,ok,
3229,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3229.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3229_raw.bin",128,128,float32,16384,0.11127706199840759,ok,
3230,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3230.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3230_raw.bin",128,128,float32,16384,0.11119476199746714,ok,
3231,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3231.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3231_raw.bin",128,128,float32,16384,0.11134114900050918,ok,
3232,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3232.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3232_raw.bin",128,128,float32,16384,0.11141015700195567,ok,
3233,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3233.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3233_raw.bin",128,128,float32,16384,0.11106211799778976,ok,
3234,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3234.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3234_raw.bin",128,128,float32,16384,0.11914711500139674,ok,
3235,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3235.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3235_raw.bin",128,128,float32,16384,0.9750645390013233,ok,
3236,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3236.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3236_raw.bin",128,128,float32,16384,0.11175877500136266,ok,
3237,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3237.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3237_raw.bin",128,128,float32,16384,0.1119527039991226,ok,
3238,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3238.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3238_raw.bin",128,128,float32,16384,0.11102838800070458,ok,
3239,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3239.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3239_raw.bin",128,128,float32,16384,1.0632301929981622,ok,
3240,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3240.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3240_raw.bin",128,128,float32,16384,0.11118023900053231,ok,
3241,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3241.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3241_raw.bin",128,128,float32,16384,0.11140074899958563,ok,
3242,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3242.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3242_raw.bin",128,128,float32,16384,0.11116952800148283,ok,
3243,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3243.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3243_raw.bin",128,128,float32,16384,0.1110223430005135,ok,
3244,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3244.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3244_raw.bin",128,128,float32,16384,0.11117860100057442,ok,
3245,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3245.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3245_raw.bin",128,128,float32,16384,0.11132933200133266,ok,
3246,Karat Daun,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Karat Daun/imagen_3246.npy","/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/rawCuda/Karat Daun/imagen_3246_raw.bin",128,128,float32,16384,0.11102685299920267,ok,
