idImagen,clase,rutaOriginal,rutaNpy,rutaRaw,altoOriginal,anchoOriginal,canalesOriginales,pixelesOriginales,tamanoOriginalBytes,altoResize,anchoResize,pixelesResize,tamanoResizeBytes,relacionPixelesResize,media,desviacion,minimo,maximo,mediana,percentil25,percentil75,tiempoSegundos,indiceChunk,estado,error,procesosUsados,cantidadChunks,tamanoChunk,tiempoGlobalSegundos
3006,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230411_060637.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3006.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3006_raw.bin,3120,4160,3,12979200,4048536,512,512,262144,262144,0.02019723865877712,0.5551733374595642,0.21924501657485962,0.11764705926179886,0.9921568632125854,0.49803921580314636,0.3686274588108063,0.800000011920929,0.45332180001423694,6,ok,,8,8,500,199.2215750000032
3007,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230411_060639.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3007.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3007_raw.bin,3120,4160,3,12979200,4439796,512,512,262144,262144,0.02019723865877712,0.5534363389015198,0.2189842313528061,0.12156862765550613,0.9960784316062927,0.49803921580314636,0.3686274588108063,0.7921568751335144,0.49600739998277277,6,ok,,8,8,500,199.2215750000032
3008,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230411_060643.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3008.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3008_raw.bin,3120,4160,3,12979200,4421035,512,512,262144,262144,0.02019723865877712,0.5385810136795044,0.22980298101902008,0.12156862765550613,0.9921568632125854,0.45490196347236633,0.34117648005485535,0.7960784435272217,0.5565471999871079,6,ok,,8,8,500,199.2215750000032
3009,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_062901.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3009.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3009_raw.bin,3120,4160,3,12979200,4033877,512,512,262144,262144,0.02019723865877712,0.6061490774154663,0.1828438639640808,0.27843138575553894,1.0,0.5529412031173706,0.4588235318660736,0.7098039388656616,0.6166120999841951,6,ok,,8,8,500,199.2215750000032
3010,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_062941.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3010.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3010_raw.bin,3120,4160,3,12979200,3726483,512,512,262144,262144,0.02019723865877712,0.5900346636772156,0.206360325217247,0.1764705926179886,1.0,0.5686274766921997,0.40784314274787903,0.7764706015586853,0.4325308999978006,6,ok,,8,8,500,199.2215750000032
3011,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_062945.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3011.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3011_raw.bin,4160,3120,3,12979200,4272292,512,512,262144,262144,0.02019723865877712,0.5782780051231384,0.1876293271780014,0.21176470816135406,1.0,0.5568627715110779,0.42352941632270813,0.6980392336845398,0.8061932999989949,6,ok,,8,8,500,199.2215750000032
3012,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063004.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3012.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3012_raw.bin,4160,3120,3,12979200,3863129,512,512,262144,262144,0.02019723865877712,0.6083984375,0.1974693387746811,0.20392157137393951,1.0,0.5686274766921997,0.4431372582912445,0.7215686440467834,0.7597384999971837,6,ok,,8,8,500,199.2215750000032
3013,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063108.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3013.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3013_raw.bin,4160,3120,3,12979200,3030638,512,512,262144,262144,0.02019723865877712,0.5078899264335632,0.11313514411449432,0.20000000298023224,0.9058823585510254,0.501960813999176,0.4274509847164154,0.5803921818733215,0.7140878000063822,6,ok,,8,8,500,199.2215750000032
3014,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063111.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3014.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3014_raw.bin,4160,3120,3,12979200,3657112,512,512,262144,262144,0.02019723865877712,0.5524523258209229,0.16630242764949799,0.1882352977991104,0.8745098114013672,0.5058823823928833,0.40392157435417175,0.7098039388656616,0.7818629000103101,6,ok,,8,8,500,199.2215750000032
3015,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063238.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3015.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3015_raw.bin,3120,4160,3,12979200,1173494,512,512,262144,262144,0.02019723865877712,0.6002699732780457,0.16059349477291107,0.24705882370471954,0.9882352948188782,0.5607843399047852,0.49803921580314636,0.6470588445663452,0.45306579998577945,6,ok,,8,8,500,199.2215750000032
3016,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063258.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3016.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3016_raw.bin,4160,3120,3,12979200,2054631,512,512,262144,262144,0.02019723865877712,0.5874168872833252,0.15585853159427643,0.27843138575553894,0.9882352948188782,0.5411764979362488,0.4901960790157318,0.615686297416687,0.5735084000043571,6,ok,,8,8,500,199.2215750000032
3017,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063306.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3017.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3017_raw.bin,4160,3120,3,12979200,2363548,512,512,262144,262144,0.02019723865877712,0.6181265115737915,0.16145750880241394,0.24705882370471954,0.9686274528503418,0.5764706134796143,0.5098039507865906,0.7058823704719543,0.5630734000005759,6,ok,,8,8,500,199.2215750000032
3018,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063402(1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3018.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3018_raw.bin,3120,4160,3,12979200,2128473,512,512,262144,262144,0.02019723865877712,0.6013265252113342,0.17009781301021576,0.30588236451148987,1.0,0.5529412031173706,0.47843137383461,0.6470588445663452,0.3348585999920033,6,ok,,8,8,500,199.2215750000032
3019,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063402.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3019.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3019_raw.bin,3120,4160,3,12979200,2128473,512,512,262144,262144,0.02019723865877712,0.6013265252113342,0.17009781301021576,0.30588236451148987,1.0,0.5529412031173706,0.47843137383461,0.6470588445663452,0.3766509999986738,6,ok,,8,8,500,199.2215750000032
3020,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063409(1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3020.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3020_raw.bin,3120,4160,3,12979200,1624135,512,512,262144,262144,0.02019723865877712,0.622876763343811,0.20068809390068054,0.25882354378700256,0.9607843160629272,0.5607843399047852,0.45098039507865906,0.8509804010391235,0.4706179000204429,6,ok,,8,8,500,199.2215750000032
3021,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063409.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3021.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3021_raw.bin,3120,4160,3,12979200,1624135,512,512,262144,262144,0.02019723865877712,0.622876763343811,0.20068809390068054,0.25882354378700256,0.9607843160629272,0.5607843399047852,0.45098039507865906,0.8509804010391235,0.4616847000143025,6,ok,,8,8,500,199.2215750000032
3022,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063841.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3022.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3022_raw.bin,3120,4160,3,12979200,1701236,512,512,262144,262144,0.02019723865877712,0.5718188285827637,0.11599448323249817,0.24705882370471954,1.0,0.5568627715110779,0.48627451062202454,0.6352941393852234,0.559524300013436,6,ok,,8,8,500,199.2215750000032
3023,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063844.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3023.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3023_raw.bin,3120,4160,3,12979200,1861635,512,512,262144,262144,0.02019723865877712,0.5875237584114075,0.14328838884830475,0.24705882370471954,0.9647058844566345,0.5607843399047852,0.48627451062202454,0.6431372761726379,0.3875482000003103,6,ok,,8,8,500,199.2215750000032
3024,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063848(1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3024.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3024_raw.bin,3120,4160,3,12979200,1623060,512,512,262144,262144,0.02019723865877712,0.6044963598251343,0.13962139189243317,0.29019609093666077,1.0,0.5686274766921997,0.5098039507865906,0.658823549747467,0.35096619999967515,6,ok,,8,8,500,199.2215750000032
3025,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063848.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3025.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3025_raw.bin,3120,4160,3,12979200,1623060,512,512,262144,262144,0.02019723865877712,0.6044963598251343,0.13962139189243317,0.29019609093666077,1.0,0.5686274766921997,0.5098039507865906,0.658823549747467,0.41393650000100024,6,ok,,8,8,500,199.2215750000032
3026,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063851(1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3026.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3026_raw.bin,3120,4160,3,12979200,1627888,512,512,262144,262144,0.02019723865877712,0.5926656723022461,0.15010789036750793,0.23529411852359772,0.9921568632125854,0.5568627715110779,0.48627451062202454,0.6470588445663452,0.37462909999885596,6,ok,,8,8,500,199.2215750000032
3027,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063851.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3027.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3027_raw.bin,3120,4160,3,12979200,1627888,512,512,262144,262144,0.02019723865877712,0.5926656723022461,0.15010789036750793,0.23529411852359772,0.9921568632125854,0.5568627715110779,0.48627451062202454,0.6470588445663452,0.49561159999575466,6,ok,,8,8,500,199.2215750000032
3028,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063854(1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3028.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3028_raw.bin,3120,4160,3,12979200,1583746,512,512,262144,262144,0.02019723865877712,0.613582968711853,0.1449432522058487,0.3019607961177826,0.9960784316062927,0.5803921818733215,0.5098039507865906,0.658823549747467,0.6385313000064343,6,ok,,8,8,500,199.2215750000032
3029,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063854.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3029.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3029_raw.bin,3120,4160,3,12979200,1583746,512,512,262144,262144,0.02019723865877712,0.613582968711853,0.1449432522058487,0.3019607961177826,0.9960784316062927,0.5803921818733215,0.5098039507865906,0.658823549747467,0.6050871999759693,6,ok,,8,8,500,199.2215750000032
3030,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063858(1).jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3030.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3030_raw.bin,3120,4160,3,12979200,1564581,512,512,262144,262144,0.02019723865877712,0.6111072301864624,0.15895839035511017,0.2823529541492462,1.0,0.5607843399047852,0.501960813999176,0.6549019813537598,0.5533820000127889,6,ok,,8,8,500,199.2215750000032
3031,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_063858.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3031.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3031_raw.bin,3120,4160,3,12979200,1564581,512,512,262144,262144,0.02019723865877712,0.6111072301864624,0.15895839035511017,0.2823529541492462,1.0,0.5607843399047852,0.501960813999176,0.6549019813537598,0.6607188000052702,6,ok,,8,8,500,199.2215750000032
3032,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071145.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3032.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3032_raw.bin,3120,4160,3,12979200,2262721,512,512,262144,262144,0.02019723865877712,0.5507491827011108,0.12860207259655,0.2823529541492462,0.7333333492279053,0.5254902243614197,0.4431372582912445,0.686274528503418,0.5439836999867111,6,ok,,8,8,500,199.2215750000032
3033,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071147.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3033.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3033_raw.bin,3120,4160,3,12979200,2271779,512,512,262144,262144,0.02019723865877712,0.5421590805053711,0.12766942381858826,0.32156863808631897,0.7411764860153198,0.5058823823928833,0.4313725531101227,0.686274528503418,0.5640751000028104,6,ok,,8,8,500,199.2215750000032
3034,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071149.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3034.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3034_raw.bin,3120,4160,3,12979200,2498308,512,512,262144,262144,0.02019723865877712,0.5595245957374573,0.11922081559896469,0.29019609093666077,0.7803921699523926,0.5137255191802979,0.46666666865348816,0.6823529601097107,0.5619987999962177,6,ok,,8,8,500,199.2215750000032
3035,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071158.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3035.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3035_raw.bin,3120,4160,3,12979200,3079804,512,512,262144,262144,0.02019723865877712,0.5568373799324036,0.11851604282855988,0.3176470696926117,0.8235294222831726,0.5254902243614197,0.47843137383461,0.6000000238418579,0.5891019999980927,6,ok,,8,8,500,199.2215750000032
3036,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071200.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3036.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3036_raw.bin,3120,4160,3,12979200,3119402,512,512,262144,262144,0.02019723865877712,0.5612499713897705,0.12633016705513,0.30980393290519714,0.8235294222831726,0.5254902243614197,0.4745098054409027,0.6470588445663452,0.44945679997908883,6,ok,,8,8,500,199.2215750000032
3037,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071204.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3037.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3037_raw.bin,3120,4160,3,12979200,2955764,512,512,262144,262144,0.02019723865877712,0.559392511844635,0.133009135723114,0.27450981736183167,0.8156862854957581,0.5176470875740051,0.46666666865348816,0.7098039388656616,0.6097851999802515,6,ok,,8,8,500,199.2215750000032
3038,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071211.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3038.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3038_raw.bin,3120,4160,3,12979200,2467634,512,512,262144,262144,0.02019723865877712,0.5462504029273987,0.1188284382224083,0.2823529541492462,0.7647058963775635,0.5176470875740051,0.4431372582912445,0.6705882549285889,0.5451689999899827,6,ok,,8,8,500,199.2215750000032
3039,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071214.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3039.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3039_raw.bin,3120,4160,3,12979200,2619756,512,512,262144,262144,0.02019723865877712,0.5605131387710571,0.1089499443769455,0.32156863808631897,0.7686274647712708,0.5137255191802979,0.47843137383461,0.6745098233222961,0.6383780000032857,6,ok,,8,8,500,199.2215750000032
3040,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071234.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3040.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3040_raw.bin,3120,4160,3,12979200,1588860,512,512,262144,262144,0.02019723865877712,0.6072701215744019,0.08358725905418396,0.3607843220233917,0.7764706015586853,0.5764706134796143,0.5411764979362488,0.6823529601097107,0.5669297999993432,6,ok,,8,8,500,199.2215750000032
3041,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071510.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3041.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3041_raw.bin,4160,3120,3,12979200,3043054,512,512,262144,262144,0.02019723865877712,0.5571479797363281,0.15651050209999084,0.2705882489681244,0.8549019694328308,0.48627451062202454,0.43921568989753723,0.7333333492279053,0.4747147999878507,6,ok,,8,8,500,199.2215750000032
3042,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071512.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3042.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3042_raw.bin,4160,3120,3,12979200,3567663,512,512,262144,262144,0.02019723865877712,0.5384586453437805,0.1471824049949646,0.2705882489681244,0.8549019694328308,0.48627451062202454,0.43921568989753723,0.5843137502670288,0.7228437000012491,6,ok,,8,8,500,199.2215750000032
3043,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071515.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3043.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3043_raw.bin,4160,3120,3,12979200,3612172,512,512,262144,262144,0.02019723865877712,0.5534549951553345,0.1526474803686142,0.29411765933036804,0.8588235378265381,0.4941176474094391,0.45098039507865906,0.7058823704719543,0.8053171999927144,6,ok,,8,8,500,199.2215750000032
3044,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071528.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3044.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3044_raw.bin,4160,3120,3,12979200,2712966,512,512,262144,262144,0.02019723865877712,0.5325627326965332,0.1573447734117508,0.22745098173618317,0.8666666746139526,0.4745098054409027,0.4156862795352936,0.6431372761726379,0.5007494999736082,6,ok,,8,8,500,199.2215750000032
3045,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071628.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3045.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3045_raw.bin,4160,3120,3,12979200,1858162,512,512,262144,262144,0.02019723865877712,0.552127480506897,0.08477401733398438,0.30588236451148987,0.7686274647712708,0.5254902243614197,0.49803921580314636,0.5686274766921997,0.37541979999514297,6,ok,,8,8,500,199.2215750000032
3046,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071630.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3046.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3046_raw.bin,4160,3120,3,12979200,1853692,512,512,262144,262144,0.02019723865877712,0.5545741319656372,0.08822761476039886,0.364705890417099,0.7882353067398071,0.529411792755127,0.4941176474094391,0.5764706134796143,0.3744910999957938,6,ok,,8,8,500,199.2215750000032
3047,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071634.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3047.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3047_raw.bin,4160,3120,3,12979200,1859988,512,512,262144,262144,0.02019723865877712,0.5669196844100952,0.08428005129098892,0.4156862795352936,0.8196078538894653,0.545098066329956,0.5137255191802979,0.5803921818733215,0.53858210000908,6,ok,,8,8,500,199.2215750000032
3048,Karat Daun,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Karat Daun\IMG_20230610_071637.jpg,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\npyCpu\Karat Daun\imagen_3048.npy,C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\salidas\rawCuda\Karat Daun\imagen_3048_raw.bin,4160,3120,3,12979200,1827985,512,512,262144,262144,0.02019723865877712,0.5557258725166321,0.0921664834022522,0.3803921639919281,0.8352941274642944,0.5333333611488342,0.49803921580314636,0.572549045085907,0.45014080000692047,6,ok,,8,8,500,199.2215750000032
