idImagen,clase,rutaRaw,rutaCudaBin,alto,ancho,tiempoKernelMs,tiempoTotalGpuSegundos,hilosX,hilosY,filtro,estado,error
2951,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2951_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2951_cuda.bin,512,512,0.083136,0.0024426,16,16,enfoque,ok,
2952,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2952_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2952_cuda.bin,512,512,0.044864,0.00233264,16,16,enfoque,ok,
2953,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2953_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2953_cuda.bin,512,512,0.044416,0.0023221,16,16,enfoque,ok,
2954,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2954_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2954_cuda.bin,512,512,0.044704,0.00232724,16,16,enfoque,ok,
2955,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2955_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2955_cuda.bin,512,512,0.045216,0.0023487,16,16,enfoque,ok,
2956,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2956_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2956_cuda.bin,512,512,0.042176,0.00217951,16,16,enfoque,ok,
2957,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2957_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2957_cuda.bin,512,512,0.043072,0.00220132,16,16,enfoque,ok,
2958,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2958_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2958_cuda.bin,512,512,0.042944,0.00223717,16,16,enfoque,ok,
2959,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2959_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2959_cuda.bin,512,512,0.043392,0.00219405,16,16,enfoque,ok,
2960,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2960_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2960_cuda.bin,512,512,0.043776,0.00227115,16,16,enfoque,ok,
2961,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2961_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2961_cuda.bin,512,512,0.043424,0.00222413,16,16,enfoque,ok,
2962,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2962_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2962_cuda.bin,512,512,0.042432,0.00231512,16,16,enfoque,ok,
2963,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2963_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2963_cuda.bin,512,512,0.042048,0.00272512,16,16,enfoque,ok,
2964,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2964_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2964_cuda.bin,512,512,0.044,0.00221859,16,16,enfoque,ok,
2965,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2965_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2965_cuda.bin,512,512,0.042496,0.0023056,16,16,enfoque,ok,
2966,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2966_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2966_cuda.bin,512,512,0.04368,0.00220156,16,16,enfoque,ok,
2967,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2967_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2967_cuda.bin,512,512,0.042464,0.00221868,16,16,enfoque,ok,
2968,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2968_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2968_cuda.bin,512,512,0.048928,0.00224226,16,16,enfoque,ok,
2969,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2969_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2969_cuda.bin,512,512,0.044512,0.00220237,16,16,enfoque,ok,
2970,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2970_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2970_cuda.bin,512,512,0.043648,0.00223452,16,16,enfoque,ok,
2971,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2971_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2971_cuda.bin,512,512,0.042208,0.0022434,16,16,enfoque,ok,
2972,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2972_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2972_cuda.bin,512,512,0.043264,0.00229529,16,16,enfoque,ok,
2973,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2973_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2973_cuda.bin,512,512,0.042784,0.00218303,16,16,enfoque,ok,
2974,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2974_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2974_cuda.bin,512,512,0.043136,0.00224054,16,16,enfoque,ok,
2975,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2975_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2975_cuda.bin,512,512,0.042688,0.00218972,16,16,enfoque,ok,
2976,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2976_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2976_cuda.bin,512,512,0.040768,0.00223143,16,16,enfoque,ok,
2977,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2977_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2977_cuda.bin,512,512,0.043648,0.00217509,16,16,enfoque,ok,
2978,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2978_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2978_cuda.bin,512,512,0.043872,0.00220671,16,16,enfoque,ok,
2979,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2979_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2979_cuda.bin,512,512,0.04304,0.00223418,16,16,enfoque,ok,
2980,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2980_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2980_cuda.bin,512,512,0.089824,0.00245245,16,16,enfoque,ok,
2981,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2981_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2981_cuda.bin,512,512,0.04384,0.00234094,16,16,enfoque,ok,
2982,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2982_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2982_cuda.bin,512,512,0.044032,0.00225916,16,16,enfoque,ok,
2983,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2983_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2983_cuda.bin,512,512,0.05168,0.00240302,16,16,enfoque,ok,
2984,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2984_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2984_cuda.bin,512,512,0.042368,0.00237434,16,16,enfoque,ok,
2985,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2985_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2985_cuda.bin,512,512,0.044128,0.00235768,16,16,enfoque,ok,
2986,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2986_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2986_cuda.bin,512,512,0.041184,0.00249332,16,16,enfoque,ok,
2987,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2987_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2987_cuda.bin,512,512,0.041216,0.00276869,16,16,enfoque,ok,
2988,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2988_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2988_cuda.bin,512,512,0.04384,0.00230703,16,16,enfoque,ok,
2989,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2989_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2989_cuda.bin,512,512,0.042592,0.00218721,16,16,enfoque,ok,
2990,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2990_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2990_cuda.bin,512,512,0.074336,0.00237392,16,16,enfoque,ok,
2991,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2991_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2991_cuda.bin,512,512,0.045248,0.00231917,16,16,enfoque,ok,
2992,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2992_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2992_cuda.bin,512,512,0.043776,0.00231792,16,16,enfoque,ok,
2993,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2993_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2993_cuda.bin,512,512,0.044928,0.00243649,16,16,enfoque,ok,
2994,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2994_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2994_cuda.bin,512,512,0.04448,0.00223034,16,16,enfoque,ok,
2995,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2995_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2995_cuda.bin,512,512,0.044448,0.00223925,16,16,enfoque,ok,
2996,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2996_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2996_cuda.bin,512,512,0.04304,0.00227661,16,16,enfoque,ok,
2997,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2997_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2997_cuda.bin,512,512,0.04512,0.00230415,16,16,enfoque,ok,
2998,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2998_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2998_cuda.bin,512,512,0.045088,0.00234222,16,16,enfoque,ok,
2999,Hawar Daun,salidas/rawCuda/Hawar Daun/imagen_2999_raw.bin,salidas/cudaBin/Hawar Daun/imagen_2999_cuda.bin,512,512,0.0432,0.00227491,16,16,enfoque,ok,
3000,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3000_raw.bin,salidas/cudaBin/Karat Daun/imagen_3000_cuda.bin,512,512,0.040096,0.00240128,16,16,enfoque,ok,
3001,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3001_raw.bin,salidas/cudaBin/Karat Daun/imagen_3001_cuda.bin,512,512,0.043168,0.00224805,16,16,enfoque,ok,
3002,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3002_raw.bin,salidas/cudaBin/Karat Daun/imagen_3002_cuda.bin,512,512,0.043328,0.00221151,16,16,enfoque,ok,
3003,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3003_raw.bin,salidas/cudaBin/Karat Daun/imagen_3003_cuda.bin,512,512,0.038816,0.00225791,16,16,enfoque,ok,
3004,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3004_raw.bin,salidas/cudaBin/Karat Daun/imagen_3004_cuda.bin,512,512,0.044064,0.00219251,16,16,enfoque,ok,
3005,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3005_raw.bin,salidas/cudaBin/Karat Daun/imagen_3005_cuda.bin,512,512,0.043392,0.00223385,16,16,enfoque,ok,
3006,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3006_raw.bin,salidas/cudaBin/Karat Daun/imagen_3006_cuda.bin,512,512,0.044128,0.00224966,16,16,enfoque,ok,
3007,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3007_raw.bin,salidas/cudaBin/Karat Daun/imagen_3007_cuda.bin,512,512,0.037984,0.0021851,16,16,enfoque,ok,
3008,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3008_raw.bin,salidas/cudaBin/Karat Daun/imagen_3008_cuda.bin,512,512,0.043552,0.00225619,16,16,enfoque,ok,
3009,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3009_raw.bin,salidas/cudaBin/Karat Daun/imagen_3009_cuda.bin,512,512,0.043424,0.00222663,16,16,enfoque,ok,
3010,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3010_raw.bin,salidas/cudaBin/Karat Daun/imagen_3010_cuda.bin,512,512,0.05024,0.00224831,16,16,enfoque,ok,
3011,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3011_raw.bin,salidas/cudaBin/Karat Daun/imagen_3011_cuda.bin,512,512,0.077792,0.00241821,16,16,enfoque,ok,
3012,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3012_raw.bin,salidas/cudaBin/Karat Daun/imagen_3012_cuda.bin,512,512,0.043712,0.00249086,16,16,enfoque,ok,
3013,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3013_raw.bin,salidas/cudaBin/Karat Daun/imagen_3013_cuda.bin,512,512,0.039936,0.0022095,16,16,enfoque,ok,
3014,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3014_raw.bin,salidas/cudaBin/Karat Daun/imagen_3014_cuda.bin,512,512,0.042944,0.00231066,16,16,enfoque,ok,
3015,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3015_raw.bin,salidas/cudaBin/Karat Daun/imagen_3015_cuda.bin,512,512,0.043456,0.00222403,16,16,enfoque,ok,
3016,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3016_raw.bin,salidas/cudaBin/Karat Daun/imagen_3016_cuda.bin,512,512,0.045248,0.00241523,16,16,enfoque,ok,
3017,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3017_raw.bin,salidas/cudaBin/Karat Daun/imagen_3017_cuda.bin,512,512,0.043904,0.00228442,16,16,enfoque,ok,
3018,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3018_raw.bin,salidas/cudaBin/Karat Daun/imagen_3018_cuda.bin,512,512,0.042944,0.00225727,16,16,enfoque,ok,
3019,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3019_raw.bin,salidas/cudaBin/Karat Daun/imagen_3019_cuda.bin,512,512,0.042816,0.00230282,16,16,enfoque,ok,
3020,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3020_raw.bin,salidas/cudaBin/Karat Daun/imagen_3020_cuda.bin,512,512,0.038208,0.00239373,16,16,enfoque,ok,
3021,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3021_raw.bin,salidas/cudaBin/Karat Daun/imagen_3021_cuda.bin,512,512,0.04288,0.00225327,16,16,enfoque,ok,
3022,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3022_raw.bin,salidas/cudaBin/Karat Daun/imagen_3022_cuda.bin,512,512,0.043712,0.0021577,16,16,enfoque,ok,
3023,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3023_raw.bin,salidas/cudaBin/Karat Daun/imagen_3023_cuda.bin,512,512,0.042848,0.0022307,16,16,enfoque,ok,
3024,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3024_raw.bin,salidas/cudaBin/Karat Daun/imagen_3024_cuda.bin,512,512,0.038176,0.00229163,16,16,enfoque,ok,
3025,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3025_raw.bin,salidas/cudaBin/Karat Daun/imagen_3025_cuda.bin,512,512,0.041536,0.00219193,16,16,enfoque,ok,
3026,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3026_raw.bin,salidas/cudaBin/Karat Daun/imagen_3026_cuda.bin,512,512,0.042528,0.00228908,16,16,enfoque,ok,
3027,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3027_raw.bin,salidas/cudaBin/Karat Daun/imagen_3027_cuda.bin,512,512,0.042944,0.00229757,16,16,enfoque,ok,
3028,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3028_raw.bin,salidas/cudaBin/Karat Daun/imagen_3028_cuda.bin,512,512,0.044896,0.00249997,16,16,enfoque,ok,
3029,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3029_raw.bin,salidas/cudaBin/Karat Daun/imagen_3029_cuda.bin,512,512,0.043904,0.00242919,16,16,enfoque,ok,
3030,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3030_raw.bin,salidas/cudaBin/Karat Daun/imagen_3030_cuda.bin,512,512,0.0432,0.00232552,16,16,enfoque,ok,
3031,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3031_raw.bin,salidas/cudaBin/Karat Daun/imagen_3031_cuda.bin,512,512,0.042912,0.00229773,16,16,enfoque,ok,
3032,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3032_raw.bin,salidas/cudaBin/Karat Daun/imagen_3032_cuda.bin,512,512,0.042752,0.00226068,16,16,enfoque,ok,
3033,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3033_raw.bin,salidas/cudaBin/Karat Daun/imagen_3033_cuda.bin,512,512,0.047264,0.00257905,16,16,enfoque,ok,
3034,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3034_raw.bin,salidas/cudaBin/Karat Daun/imagen_3034_cuda.bin,512,512,0.041312,0.00248596,16,16,enfoque,ok,
3035,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3035_raw.bin,salidas/cudaBin/Karat Daun/imagen_3035_cuda.bin,512,512,0.04432,0.00252009,16,16,enfoque,ok,
3036,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3036_raw.bin,salidas/cudaBin/Karat Daun/imagen_3036_cuda.bin,512,512,0.039712,0.00241743,16,16,enfoque,ok,
3037,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3037_raw.bin,salidas/cudaBin/Karat Daun/imagen_3037_cuda.bin,512,512,0.038048,0.00250135,16,16,enfoque,ok,
3038,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3038_raw.bin,salidas/cudaBin/Karat Daun/imagen_3038_cuda.bin,512,512,0.043584,0.00254889,16,16,enfoque,ok,
3039,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3039_raw.bin,salidas/cudaBin/Karat Daun/imagen_3039_cuda.bin,512,512,0.045984,0.00243185,16,16,enfoque,ok,
3040,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3040_raw.bin,salidas/cudaBin/Karat Daun/imagen_3040_cuda.bin,512,512,0.041632,0.00246634,16,16,enfoque,ok,
3041,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3041_raw.bin,salidas/cudaBin/Karat Daun/imagen_3041_cuda.bin,512,512,0.044992,0.00257912,16,16,enfoque,ok,
3042,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3042_raw.bin,salidas/cudaBin/Karat Daun/imagen_3042_cuda.bin,512,512,0.045632,0.00245383,16,16,enfoque,ok,
3043,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3043_raw.bin,salidas/cudaBin/Karat Daun/imagen_3043_cuda.bin,512,512,0.0384,0.0026215,16,16,enfoque,ok,
3044,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3044_raw.bin,salidas/cudaBin/Karat Daun/imagen_3044_cuda.bin,512,512,0.045152,0.00245261,16,16,enfoque,ok,
3045,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3045_raw.bin,salidas/cudaBin/Karat Daun/imagen_3045_cuda.bin,512,512,0.037952,0.00257909,16,16,enfoque,ok,
3046,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3046_raw.bin,salidas/cudaBin/Karat Daun/imagen_3046_cuda.bin,512,512,0.044736,0.00256913,16,16,enfoque,ok,
3047,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3047_raw.bin,salidas/cudaBin/Karat Daun/imagen_3047_cuda.bin,512,512,0.044288,0.00256919,16,16,enfoque,ok,
3048,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3048_raw.bin,salidas/cudaBin/Karat Daun/imagen_3048_cuda.bin,512,512,0.045088,0.00254469,16,16,enfoque,ok,
3049,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3049_raw.bin,salidas/cudaBin/Karat Daun/imagen_3049_cuda.bin,512,512,0.045792,0.00251862,16,16,enfoque,ok,
3050,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3050_raw.bin,salidas/cudaBin/Karat Daun/imagen_3050_cuda.bin,512,512,0.121632,0.00246092,16,16,enfoque,ok,
3051,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3051_raw.bin,salidas/cudaBin/Karat Daun/imagen_3051_cuda.bin,512,512,0.037408,0.00267409,16,16,enfoque,ok,
3052,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3052_raw.bin,salidas/cudaBin/Karat Daun/imagen_3052_cuda.bin,512,512,0.045472,0.00240316,16,16,enfoque,ok,
3053,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3053_raw.bin,salidas/cudaBin/Karat Daun/imagen_3053_cuda.bin,512,512,0.043872,0.00238319,16,16,enfoque,ok,
3054,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3054_raw.bin,salidas/cudaBin/Karat Daun/imagen_3054_cuda.bin,512,512,0.058208,0.00250869,16,16,enfoque,ok,
3055,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3055_raw.bin,salidas/cudaBin/Karat Daun/imagen_3055_cuda.bin,512,512,0.044736,0.00239237,16,16,enfoque,ok,
3056,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3056_raw.bin,salidas/cudaBin/Karat Daun/imagen_3056_cuda.bin,512,512,0.045568,0.00255393,16,16,enfoque,ok,
3057,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3057_raw.bin,salidas/cudaBin/Karat Daun/imagen_3057_cuda.bin,512,512,0.044032,0.00237162,16,16,enfoque,ok,
3058,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3058_raw.bin,salidas/cudaBin/Karat Daun/imagen_3058_cuda.bin,512,512,0.044672,0.00253771,16,16,enfoque,ok,
3059,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3059_raw.bin,salidas/cudaBin/Karat Daun/imagen_3059_cuda.bin,512,512,0.04512,0.00249864,16,16,enfoque,ok,
3060,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3060_raw.bin,salidas/cudaBin/Karat Daun/imagen_3060_cuda.bin,512,512,0.045792,0.00247379,16,16,enfoque,ok,
3061,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3061_raw.bin,salidas/cudaBin/Karat Daun/imagen_3061_cuda.bin,512,512,0.0448,0.00248074,16,16,enfoque,ok,
3062,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3062_raw.bin,salidas/cudaBin/Karat Daun/imagen_3062_cuda.bin,512,512,0.042912,0.0025196,16,16,enfoque,ok,
3063,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3063_raw.bin,salidas/cudaBin/Karat Daun/imagen_3063_cuda.bin,512,512,0.051552,0.0024094,16,16,enfoque,ok,
3064,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3064_raw.bin,salidas/cudaBin/Karat Daun/imagen_3064_cuda.bin,512,512,0.044608,0.0024879,16,16,enfoque,ok,
3065,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3065_raw.bin,salidas/cudaBin/Karat Daun/imagen_3065_cuda.bin,512,512,0.045728,0.00244051,16,16,enfoque,ok,
3066,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3066_raw.bin,salidas/cudaBin/Karat Daun/imagen_3066_cuda.bin,512,512,0.045888,0.00248715,16,16,enfoque,ok,
3067,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3067_raw.bin,salidas/cudaBin/Karat Daun/imagen_3067_cuda.bin,512,512,0.04496,0.00246718,16,16,enfoque,ok,
3068,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3068_raw.bin,salidas/cudaBin/Karat Daun/imagen_3068_cuda.bin,512,512,0.043936,0.0023963,16,16,enfoque,ok,
3069,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3069_raw.bin,salidas/cudaBin/Karat Daun/imagen_3069_cuda.bin,512,512,0.045664,0.00247845,16,16,enfoque,ok,
3070,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3070_raw.bin,salidas/cudaBin/Karat Daun/imagen_3070_cuda.bin,512,512,0.043584,0.00296524,16,16,enfoque,ok,
3071,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3071_raw.bin,salidas/cudaBin/Karat Daun/imagen_3071_cuda.bin,512,512,0.041568,0.00309874,16,16,enfoque,ok,
3072,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3072_raw.bin,salidas/cudaBin/Karat Daun/imagen_3072_cuda.bin,512,512,0.044672,0.00290893,16,16,enfoque,ok,
3073,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3073_raw.bin,salidas/cudaBin/Karat Daun/imagen_3073_cuda.bin,512,512,0.049952,0.00322124,16,16,enfoque,ok,
3074,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3074_raw.bin,salidas/cudaBin/Karat Daun/imagen_3074_cuda.bin,512,512,0.059776,0.00314067,16,16,enfoque,ok,
3075,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3075_raw.bin,salidas/cudaBin/Karat Daun/imagen_3075_cuda.bin,512,512,0.043936,0.00321406,16,16,enfoque,ok,
3076,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3076_raw.bin,salidas/cudaBin/Karat Daun/imagen_3076_cuda.bin,512,512,0.043232,0.00314767,16,16,enfoque,ok,
3077,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3077_raw.bin,salidas/cudaBin/Karat Daun/imagen_3077_cuda.bin,512,512,0.043168,0.00340862,16,16,enfoque,ok,
3078,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3078_raw.bin,salidas/cudaBin/Karat Daun/imagen_3078_cuda.bin,512,512,0.043488,0.00319219,16,16,enfoque,ok,
3079,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3079_raw.bin,salidas/cudaBin/Karat Daun/imagen_3079_cuda.bin,512,512,0.044288,0.00311067,16,16,enfoque,ok,
3080,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3080_raw.bin,salidas/cudaBin/Karat Daun/imagen_3080_cuda.bin,512,512,0.042208,0.00325442,16,16,enfoque,ok,
3081,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3081_raw.bin,salidas/cudaBin/Karat Daun/imagen_3081_cuda.bin,512,512,0.04336,0.00299187,16,16,enfoque,ok,
3082,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3082_raw.bin,salidas/cudaBin/Karat Daun/imagen_3082_cuda.bin,512,512,0.04496,0.00305452,16,16,enfoque,ok,
3083,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3083_raw.bin,salidas/cudaBin/Karat Daun/imagen_3083_cuda.bin,512,512,0.042912,0.00309625,16,16,enfoque,ok,
3084,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3084_raw.bin,salidas/cudaBin/Karat Daun/imagen_3084_cuda.bin,512,512,0.042368,0.00320604,16,16,enfoque,ok,
3085,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3085_raw.bin,salidas/cudaBin/Karat Daun/imagen_3085_cuda.bin,512,512,0.042432,0.0032674,16,16,enfoque,ok,
3086,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3086_raw.bin,salidas/cudaBin/Karat Daun/imagen_3086_cuda.bin,512,512,0.0456,0.00325542,16,16,enfoque,ok,
3087,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3087_raw.bin,salidas/cudaBin/Karat Daun/imagen_3087_cuda.bin,512,512,0.04496,0.00318634,16,16,enfoque,ok,
3088,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3088_raw.bin,salidas/cudaBin/Karat Daun/imagen_3088_cuda.bin,512,512,0.044032,0.00326063,16,16,enfoque,ok,
3089,Karat Daun,salidas/rawCuda/Karat Daun/imagen_3089_raw.bin,salidas/cudaBin/Karat Daun/imagen_3089_cuda.bin,512,512,0.064,0.00302509,16,16,enfoque,ok,
